x,y,z
-22.1019,56.2188,0.984375
-23.2017,55.7586,1.452332
-23.0301,56.1837,1.873535
-23.2758,56.2383,2.290833
-23.4981,55.6455,2.774475
-23.8881,55.2594,2.224548
-23.2797,55.3725,1.822876
-22.3788,55.6533,1.460144
-22.5699,56.0004,1.366577
-22.9638,56.5776,2.06073
-22.4607,56.6595,2.24408
-23.0613,55.1346,2.134827
-23.7438,55.0254,0.8985596
-23.1315,56.0823,2.236267
-23.0886,57.0651,3.948364
-23.2368,57.1782,3.066956
-22.9209,56.9247,1.63562
-22.6128,56.7258,0.5787354
-23.3109,57.1314,1.280762
-22.6869,58.356,3.141052
-22.9872,57.537,2.286926
-23.8491,56.211,-0.1505737
-22.9365,56.4918,1.140381
-21.6846,56.9598,1.210571
-22.9404,56.7648,1.389954
-22.7844,57.2952,0.1029663
-21.903,56.8506,-1.515564
-21.2985,56.8194,-0.8252563
-23.4786,57.264,2.029541
-24.2937,57.771,0.145874
-22.8195,57.6618,-1.523376
-21.4311,57.6735,0.5241699
-22.6362,57.6384,1.491333
-24.2586,57.0339,0.2199707
-23.1471,56.952,-0.4001465
-21.8874,57.0339,1.522522
-23.8803,57.2211,0.145874
-25.0425,57.7476,-0.1895752
-23.3811,57.7242,1.857971
-22.722,57.0807,2.470276
-23.0223,56.2071,1.68634
-23.4708,56.3865,1.015564
-22.7337,57.2172,2.474121
-21.7314,57.2835,2.283081
-22.8624,57.6189,1.011658
-23.58,57.6189,1.705872
-23.4786,57.5058,2.232361
-22.6908,57.186,1.986633
-24.009,56.8116,2.637939
-23.6619,56.7804,2.396179
-23.1237,56.8116,0.9726563
-22.9014,57.6072,0.2394409
-23.3382,58.5627,0.1965332
-23.2641,58.3911,-0.138855
-23.736,58.2351,-0.6107788
-22.5426,58.2663,-0.7862549
-21.5442,58.0752,0.02886963
-22.2891,56.9325,1.159851
-22.5582,56.0706,1.214478
-22.2072,56.1057,1.280762
-22.3203,56.1486,0.7815552
-21.6729,57.6384,1.089661
-21.6612,58.0713,0.684021
-22.4919,57.1275,0.7698364
-21.9225,56.8116,0.3525391
-21.4389,56.9793,0.4227295
-21.8952,56.4645,1.428955
-22.8117,57.0456,1.460144
-21.8367,56.1447,1.76825
-21.4818,55.6182,2.98114
-21.7197,56.4489,2.368835
-22.3008,55.9692,1.077942
-22.0824,56.2968,1.475769
-21.8328,57.4239,2.228455
-22.6791,57.8178,3.187866
-23.3226,57.2601,2.169922
-22.9911,56.0472,2.142639
-21.6846,56.1759,2.610657
-21.4584,56.9169,2.817322
-22.6947,56.8194,4.299377
-23.2641,56.7375,3.620728
-23.0418,56.0511,2.247925
-22.1994,56.7726,2.403931
-22.2072,57.147,3.441345
-22.4412,58.2546,2.883667
-22.4334,58.3638,1.694153
-22.9404,57.1548,1.085754
-23.0847,57.0105,0.6957397
-23.7828,57.108,0.177063
-23.4864,57.5799,0.9960327
-22.1253,57.3966,0.4500732
-21.3609,56.913,1.822876
-21.6846,57.3069,1.421143
-22.9521,56.796,1.066223
-22.9521,57.4083,0.8244629
-22.1877,57.381,0.7854614
-21.4038,58.1103,0.6138306
-22.5348,58.161,0.6645508
-22.02,57.381,1.425049
-20.9124,57.5292,1.03894
-21.1854,57.9972,0.5319214
-22.0941,58.2858,1.152039
-22.2228,57.3186,1.269043
-21.4311,56.9871,1.549866
-22.0902,56.9013,1.542053
-22.9794,57.3342,1.093567
-22.4763,57.5097,1.873535
-21.8211,56.9715,2.322021
-21.4584,56.4762,2.259644
-21.7938,57.5721,2.641846
-23.463,58.6875,2.127075
-22.8468,58.3209,2.04126
-21.6222,58.2936,2.548279
-22.5972,57.1977,1.323669
-23.7438,57.1626,1.760437
-22.7649,57.3459,2.91095
-21.669,57.4395,3.195679
-21.2556,57.4278,2.634033
-21.7392,57.6774,0.2472534
-22.0044,58.1727,-0.4820557
-20.6511,59.4051,1.152039
-19.6605,59.8692,2.68866
-20.8539,58.7148,2.353271
-22.6011,57.1509,-0.2753296
-22.2228,57.2328,-0.8603516
-20.5263,58.512,-0.002319336
-21.9927,59.3973,0.8478394
-22.3983,59.1438,2.267456
-21.1113,58.5627,-0.02185059
-20.538,58.3872,-1.624756
-20.9826,59.4051,-0.006225586
-21.4155,60.1695,1.538147
-22.1019,59.1204,0.684021
-21.9693,57.8802,-0.1427612
-21.8952,57.4161,-0.6107788
-22.5309,58.2117,-0.1544189
-22.4568,59.0736,1.857971
-21.825,58.8279,2.318176
-22.4568,57.0456,1.893066
-22.9404,57.1938,1.249573
-22.5816,58.6992,3.094238
-22.5465,59.3154,4.049744
-23.2095,59.9238,3.332153
-23.6541,59.409,1.955444
-22.7337,58.7421,2.33374
-22.2462,58.2741,3.261963
-22.7532,58.2,2.376648
-22.7181,58.1142,2.450745
-22.488,58.2039,2.75885
-21.8016,59.3232,2.969421
-22.1448,59.5143,3.090332
-22.6011,59.3271,3.207336
-22.527,58.3053,1.893066
-22.3905,57.732,1.896973
-22.1994,58.4457,1.600525
-22.1526,59.1165,1.214478
-20.694,59.7639,1.452332
-20.2026,58.4496,1.659058
-20.9163,58.0869,0.6294556
-21.7431,57.8841,1.03894
-20.187,58.239,1.070129
-19.1418,58.6368,1.300232
-19.6449,58.7967,-0.4430542
-20.8188,57.9231,-0.1973267
-21.3921,57.2055,0.2472534
-20.3196,58.1337,0.2706299
-19.1457,58.4457,0.6372681
-20.3859,58.7226,1.896973
-19.9569,58.083,2.220642
-20.187,57.147,2.103638
-21.0606,56.952,2.150452
-21.24,57.459,3.027954
-22.0083,57.0963,1.44458
-22.2384,57.5799,-0.03356934
-20.6316,58.4964,0.6801758
-19.2783,59.1516,2.322021
-20.3859,58.98,1.549866
-21.4974,58.3872,0.8283691
-20.6433,57.6228,1.479675
-19.8594,57.1977,1.655151
-21.5559,57.2055,1.924255
-22.2813,57.5409,2.540466
-21.8172,57.966,1.861877
-20.3196,57.6735,1.865723
-20.6667,57.342,2.142639
-22.0005,58.2234,1.514771
-22.0668,58.6953,1.288574
-20.6121,59.2881,1.17157
-21.4506,58.8825,0.6918335
-22.8312,57.1821,0.3603516
-21.7821,56.8623,0.8400269
-20.46,57.4785,0.730835
-20.2611,58.6329,1.300232
-21.552,58.4691,-0.6653442
-21.8328,58.4223,-1.297119
-19.9218,58.3365,-0.138855
-19.7073,58.2234,0.3681641
-21.2907,58.122,0.3876343
-21.6417,58.3326,-0.5288696
-20.0271,57.693,-0.03747559
-20.0388,56.7843,-1.156738
-20.8266,57.4083,-0.4859619
-20.8071,58.0323,1.070129
-20.0973,57.7905,1.222229
-19.4616,57.4824,0.4422607
-19.2393,57.8334,-0.01013184
-21.4428,57.8958,1.401672
-21.9498,57.7086,0.9258423
-21.0099,57.9855,0.4383545
-20.8266,58.5744,2.329834
-21.3687,58.7811,2.283081
-21.7938,58.7304,1.66687
-22.3047,57.303,1.756531
-21.9381,56.6361,2.337646
-21.942,57.6228,1.588867
-21.6144,58.7304,2.029541
-21.3765,58.7655,3.788452
-21.7587,57.9855,1.163757
-21.0723,57.9582,0.9414673
-20.8734,59.2647,2.056824
-21.9069,60.0603,1.959351
-22.3632,59.7249,1.479675
-21.0372,58.6797,1.031128
-20.7018,59.0658,0.9609375
-21.0723,59.9238,0.6645508
-20.9904,60.3567,1.873535
-21.6534,59.5182,-0.01794434
-21.3921,58.3716,-0.3728638
-21.2478,58.7928,0.430542
-20.8383,60.3411,1.549866
-20.9436,60.2553,1.959351
-21.3336,58.6563,2.013977
-20.4951,57.381,0.6567383
-20.2611,57.6696,-0.02185059
-19.9452,58.5549,1.148132
-20.1441,59.5689,1.612244
-20.6901,58.6251,1.713623
-21.8133,57.9231,0.4422607
-20.8617,57.2562,1.01947
-20.3937,58.3716,2.38446
-20.7876,60.0057,3.23468
-20.9436,59.292,2.813477
-21.5637,57.6501,1.362671
-21.3531,57.8607,1.308044
-21.0996,58.4262,3.016235
-21.1386,59.721,3.913269
-21.3453,59.487,2.423462
-20.4288,58.5666,1.93988
-19.8477,57.81,1.514771
-20.0661,58.5003,1.826721
-20.0739,59.0307,3.219055
-20.5653,58.3482,1.846252
-19.8282,58.1298,0.3681641
-19.095,58.3248,1.03894
-19.8126,58.2351,0.8751221
-20.7369,58.0011,1.612244
-20.1207,57.888,2.423462
-19.0287,58.6056,1.998352
-19.5864,58.5042,1.534241
-19.9374,58.0869,2.871948
-19.7931,57.5799,2.540466
-20.2026,56.8272,0.2589722
-19.9023,57.4239,0.9960327
-20.3001,58.1961,1.682434
-19.9764,58.1142,1.783875
-20.0037,57.537,2.049072
-20.5185,56.6205,1.023376
-20.2572,57.2874,0.9648438
-20.4132,57.5253,1.787781
-20.772,58.122,1.717529
-20.8812,58.3989,0.7425537
-19.7619,57.8217,1.577148
-20.109,56.8857,2.411743
-20.5965,56.8623,3.515442
-21.2283,56.7921,3.121521
-21.357,56.9871,1.573242
-21.942,57.342,2.751038
-21.5481,56.7414,2.368835
-21.2166,56.9871,2.189453
-21.5871,57.0417,2.571655
-22.7493,56.7375,1.748779
-23.0145,56.8584,1.077942
-22.3944,57.1353,1.947632
-20.9475,57.7983,3.38678
-21.5949,57.4434,2.977234
-22.254,57.3576,0.7347412
-21.63,58.2117,0.5826416
-20.5848,58.4301,1.409424
-21.1152,59.3349,2.653564
-22.6518,59.1594,1.900879
-21.4467,58.2312,1.584961
-20.9631,58.2975,2.13092
-21.9069,58.707,2.598938
-22.6752,58.0869,0.7191772
-22.4061,57.615,-1.663757
-21.006,58.083,-0.6692505
-20.4912,59.2374,-0.1817627
-21.2517,59.1282,-0.06866455
-21.7236,57.5331,0.5904541
-21.7002,56.1486,-1.059265
-21.6573,57.7866,-1.53894
-19.9413,59.3193,0.9258423
-19.914,59.5299,2.825134
-21.8445,58.1766,1.865723
-21.942,57.0612,0.4539795
-21.4974,57.7749,0.6645508
-21.9381,58.3677,2.26355
-22.7571,57.3381,2.723755
-22.2072,57.0144,1.561523
-20.7018,57.1743,0.9453735
-21.3648,58.3287,1.308044
-22.3515,59.0268,0.5163574
-23.0418,58.6797,0.6177368
-20.7642,58.0986,1.725342
-20.5965,57.693,3.269775
-22.7493,58.5666,3.445251
-23.1159,58.1571,3.324341
-22.0902,57.0924,0.8478394
-21.0606,57.4551,1.070129
-20.9007,58.6017,1.932068
-21.4506,59.1789,2.575562
-22.371,58.3014,1.756531
-21.9693,57.888,0.3876343
-19.9686,58.7616,0.492981
-20.4249,59.1477,2.232361
-22.6908,58.3053,2.208923
-22.1253,57.2406,0.2043457
-19.5474,57.6735,1.105225
-19.1145,59.2062,2.064636
-22.2579,59.1906,1.015564
-22.6635,58.8201,0.5124512
-20.2026,58.4886,1.12085
-20.343,57.8958,2.056824
-22.8429,57.7905,1.822876
-22.7493,57.342,1.093567
-20.2416,57.0612,1.109131
-19.3446,57.4902,1.799438
-21.435,59.1048,2.388367
-22.6245,58.0011,2.368835
-22.6908,56.5776,1.900879
-21.591,57.3498,1.475769
-21.4428,57.7242,2.205078
-22.7181,58.1805,4.229126
-23.1354,56.8818,3.897644
-21.6105,56.2578,1.63562
-21.6261,57.3576,1.651245
-22.3905,57.6618,4.061462
-23.697,58.3872,3.811829
-22.7571,57.2757,2.848572
-21.2751,56.718,2.528748
-21.8757,57.4044,2.930481
-22.9404,57.8802,3.488159
-23.1939,57.5136,3.507629
-21.162,56.6556,3.148865
-20.9241,56.679,2.158264
-22.4256,57.4317,1.545959
-22.9443,57.8919,1.557678
-21.4233,57.7242,0.715271
-20.4249,57.5565,0.2160645
-22.3437,57.108,0.4500732
-22.9092,56.5698,0.04052734
-20.9592,57.3264,0.7074585
-19.5864,57.7047,1.737061
-20.9397,57.2055,3.039673
-23.619,55.9887,1.432861
-22.3164,56.133,0.6606445
-19.6137,56.5971,1.116943
-20.5458,56.718,1.432861
-22.2072,56.9949,1.276855
-21.8601,56.6244,1.776062
-20.8149,55.9185,2.205078
-20.7057,56.5542,1.163757
-22.8351,57.2367,0.6021729
-22.8546,57.381,0.6411743
-21.5442,57.3459,2.501465
-21.6027,57.4239,2.470276
-23.2212,56.7414,2.138733
-23.3967,56.5932,1.245667
-22.7376,56.1252,1.967163
-22.2696,56.4567,3.484253
-22.7025,56.7219,2.559937
-23.1744,56.4996,1.846252
-22.7649,56.8701,1.245667
-22.3281,57.4005,0.477356
-22.1916,58.2897,0.2628784
-22.7805,58.1298,1.389954
-23.3304,57.147,1.276855
-23.1081,56.5893,-0.1271362
-22.9092,56.3241,0.2862549
-21.9732,56.952,2.251831
-22.2813,57.6735,1.842346
-21.4077,57.225,0.6957397
-20.967,56.9754,0.4890747
-21.903,57.4434,0.4032593
-22.4061,57.2562,0.1419678
-21.6066,57.3108,0.09906006
-21.1698,57.2172,0.07177734
-20.6823,56.7921,0.6879272
-21.2985,56.8116,0.1068726
-22.0629,56.718,0.7581787
-21.9576,56.4684,0.8283691
-21.2517,56.2929,1.218323
-20.9475,56.6556,2.076355
-22.3242,57.6345,1.608337
-21.8835,57.3693,1.023376
-21.5325,56.9559,1.705872
-21.2205,56.7141,2.123169
-22.3047,56.1486,1.608337
-22.5738,55.8444,1.760437
-22.2111,56.5191,2.926575
-21.9615,56.9598,3.663635
-22.3788,56.6088,3.160522
-22.6752,56.6283,2.166077
-22.3476,56.0628,1.284668
-22.6401,56.2734,1.44458
-22.6479,58.5627,1.253479
-22.4334,58.9215,0.9063721
-23.6775,58.005,1.56543
-23.2875,57.1782,0.6138306
-22.6596,57.3186,0.2550659
-23.5254,57.7983,0.5124512
-23.9271,57.7905,0.2589722
-23.4552,57.6657,0.7932739
-22.7766,58.8279,1.59668
-22.8117,58.2234,1.893066
-23.7906,56.8506,0.6645508
-22.683,56.5386,0.01324463
-21.8601,57.1587,0.5397339
-22.3788,57.5994,0.1809692
-22.7298,57.7476,2.33374
-22.4217,57.4707,2.665222
-22.8078,57.108,1.61615
-23.7828,56.5035,0.1887207
-23.1978,57.1314,0.921936
-22.02,57.8334,2.407837
-22.3632,57.6618,1.690247
-23.8101,56.4996,0.3174438
-23.2992,56.0472,1.074036
-22.3983,56.3982,3.230774
-22.6947,57.0612,3.25415
-23.8842,56.9637,2.934326
-22.9053,56.5191,4.299377
-21.2049,56.0979,3.261963
-21.669,56.5854,1.760437
-23.1549,57.3537,1.581055
-23.1315,56.7258,1.978821
-21.4974,56.5503,1.807251
-22.2501,56.1018,1.362671
-23.2719,56.1564,0.8946533
-23.1939,57.2211,0.4539795
-22.2033,57.1197,1.003845
-21.942,56.9598,1.230042
-22.7454,56.3592,0.8244629
-22.8897,56.2344,0.001525879
-22.4841,56.0238,1.327576
-22.0239,56.4684,1.140381
-22.6401,56.6322,0.2823486
-22.098,57.1314,0.5748291
-21.0333,56.9754,0.05615234
-20.5458,56.6244,0.02886963
-21.3492,56.874,0.684021
-23.0886,55.1346,-0.2129517
-21.9225,54.7719,-0.5210571
-21.0567,55.8951,1.03894
-20.9514,56.1486,1.113037
-21.5676,55.6728,0.6372681
-21.942,55.0098,0.9414673
-21.9849,55.1112,0.145874
-23.0886,54.6315,0.6177368
-22.5075,54.7719,1.140381
-22.2267,56.406,1.935974
-22.0044,56.9637,4.158936
-22.449,56.133,3.320435
-23.6073,55.6611,1.869629
-22.5894,56.4138,1.058472
-22.6323,56.2617,1.854065
-23.2173,55.8639,1.245667
-23.8062,56.3514,0.5943604
-23.1705,56.2188,0.414978
-22.3047,55.9848,1.842346
-23.4162,56.5815,2.322021
-23.7594,56.5113,1.549866
-22.4568,56.8194,1.893066
-22.9989,57.0144,3.480347
-23.6892,57.0729,2.302551
-24.0285,57.0573,1.978821
-22.2033,57.1158,2.279175
-22.3749,57.2172,0.6021729
-23.0223,57.6189,0.6645508
-23.4435,57.5331,1.88916
-22.1643,57.693,1.269043
-21.3804,56.9598,1.499146
-22.5699,56.8779,1.56543
-23.463,56.7375,0.7620239
-22.3515,56.6244,0.5046387
-21.6924,56.8779,0.6138306
-22.02,57.0846,0.5748291
-21.6456,56.991,0.6606445
-21.4662,56.4645,-0.2948608
-20.889,55.7703,-0.107666
-21.8172,55.3179,-0.01794434
-21.4467,55.392,0.4110718
-21.1074,56.8311,0.8595581
-21.5637,57.8022,1.26123
-22.5777,57.3576,0.8556519
-22.5972,56.8233,0.7698364
-22.1136,57.3771,0.4422607
-22.2852,57.1704,1.319763
-23.0964,56.8233,1.83844
-23.0574,57.0144,1.573242
-22.0278,57.4824,1.24176
-22.5621,57.0105,1.545959
-23.5878,57.0807,1.592773
-23.1276,57.5487,1.105225
-22.293,58.083,0.5982666
-22.9716,58.1532,0.4188232
-22.1799,58.1298,0.6879272
-22.1136,58.4652,1.354858
-22.7532,57.2796,1.81897
-23.5059,56.5776,1.66687
-23.1978,56.5542,0.9492798
-22.4451,57.4434,0.5787354
-22.2462,58.2351,1.491333
-22.0941,58.6251,2.013977
-23.1861,57.9933,0.1731567
-22.3983,57.6579,-0.05303955
-21.9303,57.9504,1.561523
-21.9498,58.5042,1.323669
-22.9092,57.459,0.477356
-21.5832,56.7414,1.526428
-21.4701,56.4411,2.337646
-22.7415,57.0573,0.130249
-22.371,57.9933,-0.05303955
-20.4405,58.0206,1.499146
-20.772,57.4941,1.569336
-22.9326,55.977,-0.03356934
-23.3889,55.7781,0.8400269
-21.9147,56.601,1.17157
-21.6495,57.2484,1.440674
-22.5075,57.4044,2.345459
-22.6713,56.7453,2.965576
-21.7431,56.2851,2.513123
-22.527,56.1603,2.871948
-23.4162,57.0027,4.474854
-23.1315,57.0573,3.472534
-22.2891,56.0511,2.138733
-21.9771,56.6907,3.004578
-21.1893,57.4668,3.207336
-21.9888,57.4668,2.544373
-23.0652,57.2172,1.857971
-22.7571,56.4099,1.744873
-22.3008,56.3553,2.275269
-22.5153,55.8015,1.955444
-22.5699,56.5191,1.881348
-22.5621,56.718,1.405579
-22.3437,56.796,-0.1622314
-21.1269,57.2367,-0.5951538
-21.3726,58.395,1.479675
-21.7509,57.5136,2.052979
-22.2111,56.1603,0.8361206
-21.9576,55.6416,1.077942
-21.357,56.3787,1.187134
-22.0473,57.0846,1.561523
-22.9248,56.5932,-0.2090454
-21.3726,55.7976,0.8049316
-20.8656,55.8717,1.245667
-22.3944,56.2422,0.9063721
-22.6791,57.4434,1.358765
-21.0567,56.7804,2.478027
-21.3258,56.3358,2.115356
-22.3164,56.4762,1.054565
-21.5481,57.108,1.269043
-21.0918,57.6033,2.680847
-22.3866,57.4044,2.380554
-23.697,56.8974,1.210571
-23.0106,56.7453,1.354858
-21.4077,58.5354,2.977234
-22.6479,58.5042,3.492065
-24.6954,57.6345,2.926575
-23.6229,56.5386,1.744873
-21.825,56.6205,2.953857
-22.9599,57.6579,2.766663
-24.1689,57.9582,2.653564
-23.1939,57.8256,1.698059
-21.7197,57.5487,0.7191772
-22.7493,57.4902,0.7425537
-23.8101,58.0986,2.142639
-22.7376,58.2819,1.982727
-22.0941,58.0089,1.647339
-21.7041,57.7866,2.630127
-21.5403,57.459,1.062378
-22.566,57.5877,0.1224365
-22.2111,57.5487,0.208252
-21.2868,57.3615,0.4227295
-21.1035,57.1821,1.206665
-21.7548,57.2484,0.1497803
-21.7548,57.5487,0.208252
-21.2244,57.1509,-0.2636719
-20.4639,56.9247,0.7074585
-20.5965,56.9949,0.1887207
-22.2696,57.0612,0.7347412
-22.4919,56.3826,0.2394409
-20.8968,56.7141,-0.5093384
-20.7291,57.8529,-0.3884277
-21.8367,57.5214,0.399353
-22.0122,57.6969,2.16217
-21.7977,57.1236,0.8010254
-22.254,56.5854,1.218323
-21.7587,56.9247,2.072449
-20.8344,56.991,3.741638
-22.7103,56.4645,3.187866
-23.0613,56.2695,1.61615
-22.1487,57.3147,2.372742
-21.435,58.7655,4.00293
-22.6869,58.5003,3.297058
-23.2992,56.8428,0.192627
-21.8328,55.9497,0.8361206
-21.2595,57.1275,1.861877
-23.1822,58.6251,2.595032
-24.3717,59.3076,1.791626
-23.8725,58.0206,0.5787354
-21.8367,57.8841,0.8283691
-22.02,58.1415,1.471863
-24.0051,57.7047,1.553772
-23.2719,58.1961,2.294739
-21.5364,57.8451,2.423462
-21.6066,57.9426,1.713623
-23.7594,57.9933,1.912537
-23.2641,57.3966,1.436768
-21.6885,56.6439,1.39386
-21.8172,57.1431,1.713623
-21.7626,57.4746,1.865723
-22.059,57.9348,1.319763
-21.9342,57.3771,0.1419678
-21.8835,57.0261,1.631775
-21.8952,58.3521,1.947632
-22.3203,58.2624,1.721436
-22.0941,57.5292,1.900879
-22.4724,56.3982,0.668457
-22.7532,55.9458,0.3525391
-22.9599,57.225,1.967163
-22.3359,57.9309,2.298645
-22.371,57.7476,0.7620239
-21.6963,58.2936,0.7425537
-21.7392,57.8256,1.003845
-22.6089,57.8724,1.503052
-23.2602,57.4707,1.085754
-22.8507,56.5503,2.064636
-22.1448,55.899,3.269775
-23.3265,55.8132,1.896973
-23.6268,55.5012,1.206665
-22.2111,56.8194,2.77832
-22.4607,57.4434,3.18396
-23.4591,57.0768,1.288574
-22.683,57.1002,0.08343506
-21.2322,56.913,-0.3026733
-21.0255,57.2211,-0.0413208
-21.1464,57.7749,0.953125
-22.8624,57.0222,0.5046387
-23.034,56.3397,-0.3026733
-21.006,56.8974,0.684021
-21.2049,57.4863,2.09198
-23.8101,57.3069,1.109131
-23.6229,55.6806,-0.6653442
-20.6667,55.7859,-0.4040527
-20.4561,56.5464,0.4227295
-22.4061,57.1899,0.2862549
-22.6869,56.7453,0.430542
-21.6027,56.0082,0.984375
-22.1604,55.782,0.5982666
-23.1237,56.991,0.8673706
-23.0028,57.8256,1.206665
-21.2673,56.7375,1.378235
-20.5692,56.3904,1.272949
-21.8211,56.4294,0.01715088
-22.098,57.5058,0.5592651
-21.513,58.3755,1.093567
-20.7837,58.6758,1.682434
-21.7041,57.0573,1.128662
-23.6697,55.6611,1.085754
-22.9131,56.3319,2.891479
-21.981,56.5542,3.261963
-22.7064,56.952,2.77832
-22.5114,58.2195,1.81897
-22.5894,57.5526,1.772156
-22.0668,57.459,1.643433
-22.0317,57.732,1.202759
-22.2345,58.0635,0.1029663
-21.9147,58.3365,0.5202637
-22.1292,58.1298,0.01324463
-21.8601,58.4964,1.058472
-21.5715,57.8724,1.347046
-21.8328,56.7726,1.148132
-21.2673,56.5893,0.7542725
-21.1698,56.523,0.8361206
-21.1152,57.1392,0.9648438
-21.5442,56.9364,1.382141
-21.8328,57.5331,0.5592651
-21.201,57.732,0.1185303
-20.9514,57.8685,0.8088379
-21.5832,57.0144,1.460144
-22.4217,56.5698,1.245667
-22.0902,56.6361,0.7425537
-21.7743,56.6205,0.6177368
-22.0356,56.8545,2.392273
-22.2501,57.2094,2.598938
-22.2228,56.8194,3.215149
-21.4116,56.3748,3.804077
-20.928,56.8545,2.474121
-22.5504,56.562,2.977234
-21.5598,57.7203,2.907043
-20.616,58.5198,2.435181
-22.3242,57.8997,1.109131
-22.6362,57.5799,1.183228
-21.201,57.6345,2.099731
-21.3063,58.7772,2.988953
-21.7938,57.6774,3.082581
-22.5465,57.2484,2.735474
-23.1861,56.5737,2.704224
-22.1097,57.3264,2.55603
-21.7275,57.888,1.951538
-22.2657,57.4863,1.854065
-22.1331,57.7554,1.362671
-21.7548,58.8435,1.362671
-21.8679,58.9215,0.6879272
-22.0863,58.1649,1.214478
-21.7041,57.9543,1.799438
-20.8656,57.1938,1.994446
-21.7704,57.7749,2.719849
-22.2735,57.0339,0.3720703
-20.4951,57.7437,0.5436401
-20.2845,59.6352,0.7230225
-20.9202,59.0853,1.503052
-21.3765,58.1805,1.417236
-22.0473,57.4122,2.216736
-21.8133,56.9364,2.793945
-21.6963,57.3576,2.696472
-22.3554,57.1665,2.419556
-22.2189,56.9676,2.852478
-21.552,56.7453,2.77832
-21.1269,56.8857,2.501465
-21.1971,57.4278,3.043579
-21.9381,57.1314,3.105957
-21.6183,57.03,3.144958
-20.7603,56.7492,2.084167
-22.0356,56.3553,2.173828
-23.4123,56.1057,1.467957
-22.1955,56.8116,2.010071
-20.2416,57.6969,2.977234
-20.7954,57.6033,2.103638
-21.5481,57.264,1.717529
-20.7447,57.1041,2.731567
-20.0934,57.9738,1.928162
-22.0707,57.2757,2.24408
-22.605,56.9559,1.885254
-21.9381,56.1837,2.138733
-21.3726,56.3163,1.245667
-21.5364,57.5214,0.7737427
-21.4818,57.9855,1.335327
-21.825,57.1392,0.4734497
-21.513,56.6244,0.3447266
-21.2166,56.2383,-1.012451
-22.02,56.4801,0.6723633
-21.2946,57.0105,1.994446
-21.3531,56.6205,2.559937
-21.9576,56.2188,0.6606445
-21.8796,56.4216,-0.3299561
-20.8851,56.9832,1.545959
-21.8952,57.8022,1.63562
-23.0964,57.732,-0.3377686
-22.0395,57.2952,-0.1700439
-21.4038,57.3498,1.467957
-22.2657,57.2835,1.386047
-23.307,57.1704,2.318176
-23.2368,56.9091,2.80957
-22.878,56.2344,1.857971
-22.9209,56.6049,1.912537
-22.527,58.0128,1.382141
-21.8523,59.253,1.682434
-21.5715,59.097,2.177734
-22.4256,57.7008,2.232361
-23.2563,57.0027,0.5904541
-23.3265,57.0495,2.049072
-22.8936,57.1899,3.437439
-23.0301,57.966,2.056824
-22.9833,57.966,1.331421
-22.1331,57.6384,1.335327
-21.669,58.044,2.267456
-22.0824,58.5705,1.951538
-21.7392,57.8997,0.8985596
-21.2556,57.1275,0.715271
-21.1425,57.4122,1.88916
-21.6495,57.6735,1.179321
-23.0145,57.0495,0.6255493
-21.981,57.1665,1.24176
-20.5965,57.3342,0.7230225
-20.5536,57.2484,0.461731
-21.1035,57.9972,-0.01794434
-20.7564,57.888,0.5631714
-20.4366,57.888,-0.01794434
-21.1074,57.1509,0.9180298
-21.8328,57.1626,2.630127
-21.3336,56.8506,1.577148
-21.2829,56.1681,1.869629
-20.9475,56.562,1.132568
-20.7486,56.9949,0.7503662
-20.3157,57.7476,1.963257
-20.577,58.3833,2.306458
-20.6706,58.5705,1.978821
-22.0278,56.679,1.074036
-22.3047,56.133,1.694153
-22.1058,56.5386,2.013977
-22.1175,57.5448,1.932068
-21.7431,58.2351,2.033447
-22.0473,57.81,1.713623
-22.3515,57.3927,1.194946
-22.41,57.3849,1.561523
-22.4178,57.6813,1.584961
-22.5543,57.5058,2.173828
-22.7532,57.186,1.503052
-21.9771,57.5877,1.44458
-21.8679,57.9816,2.052979
-22.6596,57.5721,1.873535
-21.9927,56.9052,0.3018799
-21.4194,57.5448,0.8712769
-21.1542,57.6111,0.9882202
-21.7548,57.2055,1.354858
-21.6495,57.2718,1.331421
-21.5286,56.6985,2.341553
-21.3375,56.7102,0.9726563
-21.4311,57.2289,0.8556519
-21.5403,56.8389,0.2628784
-21.1113,57.1548,2.127075
-21.4389,57.3186,2.497559
-22.3866,56.7765,1.748779
-22.4997,56.3553,1.881348
-20.8851,56.2344,1.947632
-20.889,57.0027,1.639526
-22.2891,57.7983,1.647339
-21.8601,57.4434,1.074036
-22.1253,56.6556,0.8946533
-22.0395,56.0277,1.097473
-22.1838,57.0378,3.624634
-22.2345,56.7024,4.092651
-22.4451,56.094,2.977234
-22.3866,55.6143,1.41333
-21.1386,56.1174,1.733154
-21.9147,57.2913,2.73938
-21.8406,56.8623,2.96167
-22.7415,55.4778,2.037354
-21.3609,56.4489,1.737061
-20.7447,57.2289,2.439026
-22.5114,57.2172,1.662964
-24.0246,57.0612,0.2316284
-21.786,56.211,0.08343506
-20.7252,56.9715,0.3681641
-22.1448,57.4551,0.8556519
-23.1861,57.2406,0.8907471
-21.8835,56.5035,0.6957397
-20.304,56.8467,0.07562256
